Entity1,Relation,Entity2
"T4)

11. Betty J. Dong",PharmD,"FASHP, FCCP, FAPHA JP, is a 33-year-old woman who presents with complaints of fatigue requiring daytime naps, weight gain, cold intolerance, and muscle weakness for the last few months.
    Relation: patient, 
    Entity 2: thyroxine

12. Betty J. Dong, PharmD, FASHP, FCCP, FAPHA JP, is a 33-year-old woman who presents with complaints of fatigue requiring daytime naps, weight gain, cold intolerance, and muscle weakness for the last few months.
    Relation: patient, 
    Entity 2: dofetilide

13. Betty J. Dong, PharmD, FASHP, FCCP, FAPHA JP, is a 33-year-old woman who presents with complaints of fatigue requiring daytime naps, weight gain, cold intolerance, and muscle weakness for the last few months.
    Relation: patient, 
    Entity 2: amiodarone

14. Betty J. Dong, PharmD, FASHP, FCCP, FAPHA JP, is a 33-year-old woman who presents with complaints of fatigue requiring daytime naps, weight gain, cold intolerance, and muscle weakness for the last few months.
    Relation: patient, 
    Entity 2: catheter ablation

15. Betty J. Dong, PharmD, FASHP, FCCP, FAPHA JP, is a 33-year-old woman who presents with complaints of fatigue requiring daytime naps, weight gain, cold intolerance, and muscle weakness for the last few months.
    Relation: patient, 
    Entity 2: hydrochlorothiazide

16. Betty J. Dong, PharmD, FASHP, FCCP, FAPHA JP, is a 33-year-old woman who presents with complaints of fatigue requiring daytime naps, weight gain, cold intolerance, and muscle weakness for the last few months.
    Relation: patient, 
    Entity 2: furosemide

17. Betty J. Dong, PharmD, FASHP, FCCP, FAPHA JP, is a 33-year-old woman who presents with complaints of fatigue requiring daytime naps, weight gain, cold intolerance, and muscle weakness for the last few months.
    Relation: patient, 
    Entity 2: amoxicillin

18. Betty J. Dong, PharmD, FASHP, FCCP, FAPHA JP, is a 33-year-old woman who presents with complaints of fatigue requiring daytime naps, weight gain, cold intolerance, and muscle weakness for the last few months.
    Relation: patient, 
    Entity 2: lisinopril

19. Betty J. Dong, PharmD, FASHP, FCCP, FAPHA JP, is a 33-year-old woman who presents with complaints of fatigue requiring daytime naps, weight gain, cold intolerance, and muscle weakness for the last few months.
    Relation: patient, 
    Entity 2: hypertension

20. Betty J. Dong, PharmD, FASHP, FCCP, FAPHA JP, is a 33-year-old woman who presents with complaints of fatigue requiring daytime naps, weight gain, cold intolerance, and muscle weakness for the last few months.
    Relation: patient, 
    Entity 2: bronchitis

21. Betty J. Dong, PharmD, FASHP, FCCP, FAPHA JP, is a 33-year-old woman who presents with complaints of fatigue requiring daytime naps, weight gain, cold intolerance, and muscle weakness for the last few months.
    Relation: patient, 
    Entity 2: penicillins

22. Betty J. Dong, PharmD, FASHP, FCCP, FAPHA JP, is a 33-year-old woman who presents with complaints of fatigue requiring daytime naps, weight gain, cold intolerance, and muscle weakness for the last few months.
    Relation: patient, 
    Entity 2: cephalosporins

23. Betty J. Dong, PharmD, FASHP, FCCP, FAPHA JP, is a 33-year-old woman who presents with complaints of fatigue requiring daytime naps, weight gain, cold intolerance, and muscle weakness for the last few months.
    Relation: patient, 
    Entity 2: monobactams

24. Betty J. Dong, PharmD, FASHP, FCCP, FAPHA JP, is a 33-year-old woman who presents with complaints of fatigue requiring daytime naps, weight gain, cold intolerance, and muscle weakness for the last few months.
    Relation: patient, 
    Entity 2: carbapenems

25. Betty J. Dong, PharmD, FASHP, FCCP, FAPHA JP, is a 33-year-old woman who presents with complaints of fatigue requiring daytime naps, weight gain, cold intolerance, and muscle weakness for the last few months.
    Relation: patient, 
    Entity 2: β-lactamase inhibitors

26. Betty J. Dong, PharmD, FASHP, FCCP, FAPHA JP, is a 33-year-old woman who presents with complaints of fatigue requiring daytime naps, weight gain, cold intolerance, and muscle weakness for the last few months.
    Relation: patient, 
    Entity 2: β-lactam compounds

27. Betty J. Dong, PharmD, FASHP, FCCP, FAPHA JP, is a 33-year-old woman who presents with complaints of fatigue requiring daytime naps, weight gain, cold intolerance, and muscle weakness for the last few months.
    Relation: patient, 
    Entity 2: thiazolidine ring

28. Betty J. Dong, PharmD, FASHP, FCCP, FAPHA JP, is a 33-year-old woman who presents with complaints of fatigue requiring daytime naps, weight gain, cold intolerance, and muscle weakness for the last few months.
    Relation: patient, 
    Entity 2: β-lactam ring

29. Betty J. Dong, PharmD, FASHP, FCCP, FAPHA JP, is a 33-year-old woman who presents with complaints of fatigue requiring daytime naps, weight gain, cold intolerance, and muscle weakness for the last few months.
    Relation: patient, 
    Entity 2: secondary amino group

30. Betty J. Dong, PharmD, FASHP, FCCP, FAPHA JP, is a 33-year-old woman who presents with complaints of fatigue requiring daytime naps, weight gain, cold intolerance, and muscle weakness for the last few months.
    Relation: patient, 
    Entity 2: atopy

31. Betty J. Dong, PharmD, FASHP, FCCP, FAPHA JP, is a 33-year-old woman who presents with complaints of fatigue requiring daytime naps, weight gain, cold intolerance, and muscle weakness for the last few months.
    Relation: patient, 
    Entity 2: perioperative period

32. Betty J. Dong, PharmD, FASHP, FCCP, FAPHA JP, is a 33-year-old woman who presents with complaints of fatigue requiring daytime naps, weight gain, cold intolerance, and muscle weakness for the last few months.
    Relation: patient, 
    Entity 2: antibodies

33. Betty J. Dong, PharmD, FASHP, FCCP, FAPHA JP, is a 33-year-old woman who presents with complaints of fatigue requiring daytime naps, weight gain, cold intolerance, and muscle weakness for the last few months.
    Relation: patient, 
    Entity 2: antigens

34. Ramin Sam, MD, Harlan E. Ives, MD, PhD, & David Pearce, MD, A 65-year-old man has a history of diabetes and chronic kidney disease with baseline creatinine of 2.2 mg/dL.
    Relation: patient, 
    Entity 2: diabetes

35. Ramin Sam, MD, Harlan E. Ives, MD, PhD, & David Pearce, MD, A 65-year-old man has a history of diabetes and chronic kidney disease with baseline creatinine of 2.2 mg/dL.
    Relation: patient, 
    Entity 2: chronic kidney disease

36. Ramin Sam, MD, Harlan E. Ives, MD, PhD, & David Pearce, MD, A 65-year-old man has a history of diabetes and chronic kidney disease with baseline creatinine of 2.2 mg/dL.
    Relation: patient, 
    Entity 2: furosemide

37. Ramin Sam, MD, Harlan E. Ives, MD, PhD, & David Pearce, MD, A 65-year-old man has a history of diabetes and chronic kidney disease with baseline creatinine of 2.2 mg/dL.
    Relation: patient, 
    Entity 2: hydrochlorothiazide

38. Ramin Sam, MD, Harlan E. Ives, MD, PhD, & David Pearce, MD, A 65-year-old man has a history of diabetes and chronic kidney disease with baseline creatinine of 2.2 mg/dL.
    Relation: patient, 
    Entity 2: lisinopril

39. Ramin Sam, MD, Harlan E. Ives, MD, PhD, & David Pearce, MD, A 65-year-old man has a history of diabetes and chronic kidney disease with baseline creatinine of 2.2 mg/dL.
    Relation: patient, 
    Entity 2: amoxicillin

40. Ramin Sam, MD, Harlan E. Ives, MD, PhD, & David Pearce, MD, A 65-year-old man has a history of diabetes and chronic kidney disease with baseline creatinine of 2.2 mg/dL.
    Relation: patient, 
    Entity 2: hypertension

41. Ramin Sam, MD, Harlan E. Ives, MD, PhD, & David Pearce, MD, A 65-year-old man has a history of diabetes and chronic kidney disease with baseline creatinine of 2.2 mg/dL.
    Relation: patient, 
    Entity 2: bronchitis

42. Ramin Sam, MD, Harlan E. Ives, MD, PhD, & David Pearce, MD, A 65-year-old man has a history of diabetes and chronic kidney disease with baseline creatinine of 2.2 mg/dL.
    Relation: patient, 
    Entity 2: penicillins

43. Ramin Sam, MD, Harlan E. Ives, MD, PhD, & David Pearce, MD, A 65-year-old man has a history of diabetes and chronic kidney disease with baseline creatinine of 2.2 mg/dL.
    Relation: patient, 
    Entity 2: cephalosporins

44. Ramin Sam, MD, Harlan E. Ives, MD, PhD, & David Pearce, MD, A 65-year-old man has a history of diabetes and chronic kidney disease with baseline creatinine of 2.2 mg/dL.
    Relation: patient, 
    Entity 2: monobactams

45. Ramin Sam, MD, Harlan E. Ives, MD, PhD, & David Pearce, MD, A 65-year-old man has a history of diabetes and chronic kidney disease with baseline creatinine of 2.2 mg/dL.
    Relation: patient, 
    Entity 2: carbapenems

46. Ramin Sam, MD, Harlan E. Ives, MD, PhD, & David Pearce, MD, A 65-year-old man has a history of diabetes and chronic kidney disease with baseline creatinine of 2.2 mg/dL.
    Relation: patient, 
    Entity 2: β-lactamase inhibitors

47. Ramin Sam, MD, Harlan E. Ives, MD, PhD, & David Pearce, MD, A 65-year-old man has a history of diabetes and chronic kidney disease with baseline creatinine of 2.2 mg/dL.
    Relation: patient, 
    Entity 2: β-lactam compounds

48. Ramin Sam, MD, Harlan E. Ives, MD, PhD, & David Pearce, MD, A 65-year-old man has a history of diabetes and chronic kidney disease with baseline creatinine of 2.2 mg/dL.
    Relation: patient, 
    Entity 2: thiazolidine ring

49. Ramin Sam, MD, Harlan E. Ives, MD, PhD, & David Pearce, MD, A 65-year-old man has a history of diabetes and chronic kidney disease with baseline creatinine of 2.2 mg/dL.
    Relation: patient, 
    Entity 2: β-lactam ring

50. Ramin Sam, MD, Harlan E. Ives, MD, PhD, & David Pearce, MD, A 65-year-old man has a history of diabetes and chronic kidney disease with baseline creatinine of 2.2 mg/dL.
    Relation: patient, 
    Entity 2: secondary amino group

51. Ramin Sam, MD, Harlan E. Ives, MD, PhD, & David Pearce, MD, A 65-year-old man has a history of diabetes and chronic kidney disease with baseline creatinine of 2.2 mg/dL.
    Relation: patient, 
    Entity 2: atopy

52. Ramin Sam, MD, Harlan E. Ives, MD, PhD, & David Pearce, MD, A 65-year-old man has a history of diabetes and chronic kidney disease with baseline creatinine of 2.2 mg/dL.
    Relation: patient, 
    Entity 2: perioperative period

53. Ramin Sam, MD, Harlan E. Ives, MD, PhD, & David Pearce, MD, A 65-year-old man has a history of diabetes and chronic kidney disease with baseline creatinine of 2.2 mg/dL.
    Relation: patient, 
    Entity 2: antibodies

54. Ramin Sam, MD, Harlan E. Ives, MD, PhD, & David Pearce, MD, A 65-year-old man has a history of diabetes and chronic kidney disease with baseline creatinine of 2.2 mg/dL.
    Relation: patient, 
    Entity 2: antigens

55. Ramin Sam, MD, Harlan E. Ives, MD, PhD, & David Pearce, MD, A 65-year-old man has a history of diabetes and chronic kidney disease with baseline creatinine of 2.2 mg/dL.
    Relation: patient, 
    Entity 2: methimazole

56. Ramin Sam, MD, Harlan E. Ives, MD, PhD, & David Pearce, MD, A 65-year-old man has a history of diabetes and chronic kidney disease with baseline creatinine of 2.2 mg/dL.
    Relation: patient, 
    Entity 2: propranolol

57. Ramin Sam, MD, Harlan E. Ives, MD, PhD, & David Pearce, MD, A 65-year-old man has a history of diabetes and chronic kidney disease with baseline creatinine of 2.2 mg/dL.
    Relation: patient, 
    Entity 2: radioactive iodine (RAI"
physical examination,is targeted at,central nervous system
physical examination,is targeted at,cardiovascular system
physical examination,is targeted at,lungs
physical examination,is targeted at,airway
laboratory testing,is based on,patient's condition
laboratory testing,is based on,proposed procedure
electrocardiogram,should be obtained,irregular heart rhythm
echocardiogram,may be indicated,new murmur
auscultation,may indicate,pulmonary examination abnormalities
chest imaging,may be indicated,pulmonary examination abnormalities
pulmonary function testing,may be indicated,pulmonary examination abnormalities
urine pregnancy testing,is typically performed,women of childbearing age
ASA classification system,is used to,risk-stratify patients
ASA physical status,is denoted by,emergency surgery
ASA physical status,is associated with,mortality
airway examination,can identify,patients with difficult airway management
airway examination,is used to,predict airway difficulty
spirometry,is used to,measure lung function
spirometry,is useful for,longitudinal patient management
pulmonary function testing,can detect,airway obstruction
pulmonary function testing,can detect,restrictive lung defect
FEV1,is used to,diagnose airway obstruction
FEF25–75%,is used to,diagnose small airways disease
bronchodilator,can improve,airway obstruction
inhalation challenge tests,are used to,assess airway hyperreactivity
endoscopic evaluation,is used to,assess upper airways
endoscopic evaluation,is used to,diagnose stridor
nasopharyngoscopy,is used to,assess adenoid size
nasopharyngoscopy,is used to,assess nasal passages
nasopharyngoscopy,is used to,assess glottis
nasopharyngoscopy,is used to,diagnose vocal cord motion/function
rigid bronchoscope,is used to,evaluate subglottic space
rigid bronchoscope,is used to,evaluate intrathoracic airways
heparin,has an antidote,agent that reverses its effects
warfarin,affects,coagulation
young patient,has a family history,sudden death
exercise stress treadmill,is used to,diagnose ischemia
ECG,is used to,diagnose ischemia
pharmacologic stress test,is used to,diagnose ischemia
ECG,is used to,diagnose hypertension
ECG,is used to,diagnose peripheral vascular disease
abdominal ultrasound,is used to,diagnose abdominal obesity
CT scan,is used to,diagnose abdominal obesity
morphine,is used to,treat hypertension
nitroglycerin,is used to,treat hypertension
ASA,is used to,treat hypertension
IV blockers,are used to,treat hypertension
heparin,is used to,prevent thrombosis
abdominal obesity,is associated with,hypertension
high triglycerides,are associated with,hypertension
low HDL,is associated with,hypertension
insulin resistance,is associated with,hypertension
exercise stress treadmill,is used to,diagnose hypertension
ECG,is used to,diagnose hypertension
pharmacologic stress test,is used to,diagnose hypertension
airway,must be evaluated,to rule out oropharyngeal infection
skin examination,is used to,diagnose meningococcemia
skin examination,is used to,diagnose Rocky Mountain spotted fever
skin examination,is used to,diagnose toxic shock syndrome
soft tissue examination,is used to,diagnose necrotizing fasciitis
soft tissue examination,is used to,diagnose myositis
soft tissue examination,is used to,diagnose myonecrosis
neurologic examination,is used to,diagnose encephalopathy
neurologic examination,is used to,diagnose nuchal rigidity
neurologic examination,is used to,diagnose focal neurologic findings
blood cultures,are used to,diagnose bacterial infection
blood cultures,are used to,diagnose endocarditis
complete blood count,is used to,diagnose anemia
differential,is used to,diagnose infection
serum electrolytes,are used to,diagnose electrolyte imbalance
blood urea nitrogen,is used to,diagnose kidney function
serum creatinine,is used to,diagnose kidney function
serum glucose,is used to,diagnose diabetes
liver function tests,are used to,diagnose liver disease
lactate concentration,is used to,diagnose shock
buffy coat,is used to,diagnose bacterial infection
asplenic patients,are at risk for,bacterial infection
malaria,is diagnosed by,blood smear
babesiosis,is diagnosed by,blood smear
Kwashiorkor,is diagnosed by,protein malnutrition
Lesch-Nyhan syndrome,is diagnosed by,purine salvage problem
patent ductus arteriosus,is diagnosed by,echocardiogram
first-line pharmacotherapy,is used to,treat depression
antidepressants,are associated with,hypertensive crisis
SSRIs,are used to,treat depression
combination bronchodilator therapies,are used to,treat COPD
network meta-analysis,is used to,compare treatments
COPD,is diagnosed by,pulmonary function testing
IJCOD,is diagnosed by,pulmonary function testing
Engl),Published,"Liu LY
78. Clin Med J (Engl"
Engl),Published by,"Liu LY
181. Clin Med J (Engl"
AML),is associated with,"Electrolyte changes in tumor lysis syndrome
17. Tumor lysis syndrome, is a complication of, Acute myelogenous leukemia (AML"
"AML)
20. Heinz bodies",are associated with,"Autosomal-recessive disorder with a defect in the GPIIbIIIa platelet receptor
21. Autosomal-recessive disorder, is associated with, Heinz bodies
22. GPIIbIIIa platelet receptor, is defective in, Autosomal-recessive disorder
23. Platelet aggregation, is affected by, Autosomal-recessive disorder
24. Virus, is associated with, Aplastic anemia in patients with sickle cell anemia
25. Sickle cell anemia, is associated with, Aplastic anemia
26. Bone pain, is a symptom of, Sickle cell anemia
27. Management of pain crisis, is for, Sickle cell anemia
28. Thalassemia, is associated with, Treatment
29. Ca2+, K+, phosphate, uric acid, are elevated in, Thalassemia
30. Anterior mediastinal mass, is suspected in, Thalassemia
31. Microcytic anemia, is characterized by, ↓ serum iron, ↓ total iron-binding capacity (TIBC"
